compound_encoded,TyreLife,tyre_life_norm,LapNumber,lapnumber_norm,StintNumber,LapTimeSeconds,Race,Driver
2,8.0,0.31578930747931183,23.0,0.4339622641509434,2,84.132,Monza,HAM
2,9.0,0.36842085872586383,24.0,0.4528301886792453,2,83.818,Monza,HAM
2,10.0,0.42105240997241583,25.0,0.4716981132075472,2,83.804,Monza,HAM
2,11.0,0.4736839612189678,26.0,0.49056603773584906,2,83.673,Monza,HAM
2,12.0,0.5263155124655198,27.0,0.5094339622641509,2,83.495,Monza,HAM
2,13.0,0.5789470637120717,28.0,0.5283018867924528,2,83.64,Monza,HAM
2,14.0,0.6315786149586237,29.0,0.5471698113207547,2,83.507,Monza,HAM
2,15.0,0.6842101662051757,30.0,0.5660377358490566,2,83.445,Monza,HAM
2,16.0,0.7368417174517277,31.0,0.5849056603773585,2,83.36,Monza,HAM
2,17.0,0.7894732686982796,32.0,0.6037735849056604,2,83.328,Monza,HAM
2,18.0,0.8421048199448317,33.0,0.6226415094339622,2,83.397,Monza,HAM
2,19.0,0.8947363711913836,34.0,0.6415094339622641,2,83.531,Monza,HAM
2,20.0,0.9473679224379356,35.0,0.660377358490566,2,83.378,Monza,HAM
2,21.0,0.9999994736844876,36.0,0.6792452830188679,2,83.601,Monza,HAM
2,2.0,0.0,39.0,0.7358490566037735,3,82.968,Monza,HAM
2,3.0,0.0714285204081997,40.0,0.7547169811320755,3,83.012,Monza,HAM
2,4.0,0.1428570408163994,41.0,0.7735849056603774,3,82.927,Monza,HAM
2,5.0,0.21428556122459913,42.0,0.7924528301886793,3,82.52,Monza,HAM
2,6.0,0.2857140816327988,43.0,0.8113207547169812,3,82.396,Monza,HAM
2,7.0,0.35714260204099857,44.0,0.8301886792452831,3,82.136,Monza,HAM
2,8.0,0.42857112244919826,45.0,0.8490566037735849,3,82.176,Monza,HAM
2,9.0,0.49999964285739795,46.0,0.8679245283018868,3,82.307,Monza,HAM
2,10.0,0.5714281632655976,47.0,0.8867924528301887,3,82.471,Monza,HAM
2,11.0,0.6428566836737974,48.0,0.9056603773584906,3,82.794,Monza,HAM
2,12.0,0.7142852040819971,49.0,0.9245283018867925,3,82.446,Monza,HAM
2,13.0,0.7857137244901968,50.0,0.9433962264150944,3,82.243,Monza,HAM
2,14.0,0.8571422448983965,51.0,0.9622641509433962,3,82.737,Monza,HAM
2,15.0,0.9285707653065962,52.0,0.9811320754716981,3,85.703,Monza,HAM
2,16.0,0.9999992857147959,53.0,1.0,3,81.512,Monza,HAM
2,2.0,0.0,2.0,0.03773584905660377,1,86.17,Monza,VER
2,3.0,0.05263155124655198,3.0,0.05660377358490566,1,85.855,Monza,VER
2,4.0,0.10526310249310396,4.0,0.07547169811320754,1,85.633,Monza,VER
2,5.0,0.15789465373965592,5.0,0.09433962264150944,1,85.218,Monza,VER
2,6.0,0.21052620498620792,6.0,0.11320754716981132,1,85.096,Monza,VER
2,7.0,0.2631577562327599,7.0,0.1320754716981132,1,85.042,Monza,VER
2,8.0,0.31578930747931183,8.0,0.1509433962264151,1,84.918,Monza,VER
2,9.0,0.36842085872586383,9.0,0.16981132075471697,1,85.05,Monza,VER
2,10.0,0.42105240997241583,10.0,0.18867924528301888,1,84.964,Monza,VER
2,11.0,0.4736839612189678,11.0,0.20754716981132076,1,84.978,Monza,VER
2,12.0,0.5263155124655198,12.0,0.22641509433962265,1,84.968,Monza,VER
2,13.0,0.5789470637120717,13.0,0.24528301886792453,1,84.957,Monza,VER
2,14.0,0.6315786149586237,14.0,0.2641509433962264,1,85.287,Monza,VER
2,15.0,0.6842101662051757,15.0,0.2830188679245283,1,85.746,Monza,VER
2,16.0,0.7368417174517277,16.0,0.3018867924528302,1,85.244,Monza,VER
2,17.0,0.7894732686982796,17.0,0.32075471698113206,1,85.34,Monza,VER
2,18.0,0.8421048199448317,18.0,0.33962264150943394,1,85.469,Monza,VER
2,19.0,0.8947363711913836,19.0,0.3584905660377358,1,85.537,Monza,VER
2,20.0,0.9473679224379356,20.0,0.37735849056603776,1,85.559,Monza,VER
2,21.0,0.9999994736844876,21.0,0.39622641509433965,1,85.381,Monza,VER
2,2.0,0.0,24.0,0.4528301886792453,2,83.545,Monza,VER
2,3.0,0.06249996093752441,25.0,0.4716981132075472,2,83.801,Monza,VER
2,4.0,0.12499992187504883,26.0,0.49056603773584906,2,83.618,Monza,VER
2,5.0,0.18749988281257324,27.0,0.5094339622641509,2,83.524,Monza,VER
2,6.0,0.24999984375009765,28.0,0.5283018867924528,2,83.509,Monza,VER
2,7.0,0.31249980468762206,29.0,0.5471698113207547,2,83.452,Monza,VER
2,8.0,0.3749997656251465,30.0,0.5660377358490566,2,83.542,Monza,VER
